Student_ID,Gender,Branch,College_Tier,CGPA,Internships,Projects,Aptitude_Score,Communication_Score,Technical_Score,Backlogs,Attendance_Percentage,Certifications,Coding_Rating,Placement,Salary_LPA
1721,Male,CIVIL,Tier 1,5.49,1,5,81,80,77,0,75.54,0,1414,1,12.34
1722,Male,MECH,Tier 2,5.5,5,7,68,84,91,0,93.63,3,1785,1,15.7
1723,Female,CSE,Tier 1,5.2,2,9,63,84,77,0,90.13,4,1832,1,12.91
1724,Female,CIVIL,Tier 1,7.68,2,7,40,53,49,2,82.35,6,1819,1,15.67
1725,Female,MECH,Tier 1,8.12,0,7,77,61,66,0,99.24,6,1761,1,15.94
1726,Male,IT,Tier 3,6.26,0,6,97,64,78,4,86.47,5,1778,0,0
1727,Male,CSE,Tier 3,9.17,2,2,85,65,43,1,74.79,1,1741,0,0
1728,Male,EEE,Tier 2,9.15,2,3,89,80,85,2,81.71,1,892,1,16.16
1729,Male,MECH,Tier 2,7.23,1,4,68,84,59,2,81.41,0,1628,0,0
1730,Female,CIVIL,Tier 2,7.1,0,1,47,94,40,4,94.16,4,1219,0,0
1731,Female,IT,Tier 2,5.18,2,2,88,46,41,2,96.24,5,1824,0,0
1732,Female,EEE,Tier 1,7.73,5,9,76,74,90,0,96.91,0,973,1,17.98
1733,Female,MECH,Tier 3,9.64,1,4,60,81,58,2,79.62,6,899,0,0
1734,Male,CIVIL,Tier 1,8.5,2,8,67,84,84,2,90.04,4,937,1,15.7
1735,Male,MECH,Tier 2,9.36,3,4,69,60,65,2,78.83,7,1927,1,18.65
1736,Female,MECH,Tier 2,8.74,0,4,94,67,71,3,98.55,5,1018,0,0
1737,Female,ECE,Tier 2,6.56,3,2,68,68,53,3,84.08,4,1886,0,0
1738,Male,ECE,Tier 2,7.79,4,1,52,49,61,4,82.98,1,1858,0,0
1739,Male,IT,Tier 3,7.39,2,7,77,96,95,1,96.6,3,1264,0,0
1740,Male,ECE,Tier 2,7.32,4,2,67,77,75,1,72.52,6,865,1,14.26
1741,Male,MECH,Tier 3,9.72,2,5,56,89,85,1,79.76,4,1287,0,0
1742,Female,CIVIL,Tier 3,5.38,0,8,92,46,57,2,61.52,7,1931,0,0
1743,Male,CIVIL,Tier 3,9.85,2,4,41,42,92,0,66.33,1,1580,0,0
1744,Male,MECH,Tier 2,5.8,4,5,58,57,68,0,64.41,2,1113,0,0
1745,Male,ECE,Tier 2,5.74,1,8,44,61,41,2,99.03,6,1230,0,0
1746,Female,CIVIL,Tier 3,7.82,1,6,58,73,49,2,67.13,3,1029,0,0
1747,Female,MECH,Tier 1,6.73,4,7,79,51,93,2,88.67,0,1876,1,16.59
1748,Female,CSE,Tier 2,9.57,3,4,68,78,75,3,75.73,2,1198,1,17.92
1749,Female,MECH,Tier 2,6.3,3,1,61,72,87,1,76.64,0,898,0,0
1750,Male,IT,Tier 2,7.09,1,4,55,59,84,3,96.86,5,1650,0,0
1751,Male,IT,Tier 3,5.25,1,9,48,96,41,3,89.97,1,1796,0,0
1752,Female,ECE,Tier 3,9,1,1,74,81,79,4,76.68,1,1918,0,0
1753,Female,CSE,Tier 2,6.06,2,1,71,76,49,4,60.1,1,979,0,0
1754,Female,EEE,Tier 3,7.49,1,3,95,70,64,1,78.57,1,1154,0,0
1755,Male,CIVIL,Tier 1,8.39,2,9,76,65,40,4,70.09,3,1770,1,15
1756,Male,MECH,Tier 1,5.16,3,4,57,45,74,0,62.98,7,1825,1,13.6
1757,Male,EEE,Tier 2,7.76,1,6,56,94,89,2,79.08,5,1155,1,13.73
1758,Male,MECH,Tier 1,8.21,1,3,56,87,74,3,89.73,2,1133,1,16.07
1759,Male,ECE,Tier 3,6.19,4,9,94,46,70,1,82.74,5,1639,0,0
1760,Male,EEE,Tier 1,6.32,5,5,81,54,51,4,94.79,0,1764,1,15.55
1761,Male,CSE,Tier 1,8.12,1,2,75,94,81,1,82.35,7,1712,1,16.4
1762,Female,ECE,Tier 2,8.28,1,5,62,93,61,1,77.97,5,1545,1,15.58
1763,Female,EEE,Tier 3,5.52,3,2,82,66,78,0,78.17,0,1804,0,0
1764,Male,EEE,Tier 2,8.15,3,5,60,97,59,0,74.92,4,813,1,14.96
1765,Female,CIVIL,Tier 1,9.25,3,1,61,97,97,2,90.07,1,1626,1,19.13
1766,Female,EEE,Tier 1,7.89,1,9,65,92,96,2,94.92,2,1652,1,14.6
1767,Female,ECE,Tier 1,9.15,3,7,71,47,91,2,95.2,5,1220,1,17.55
1768,Female,IT,Tier 2,9.48,4,5,82,90,81,1,69.71,0,1477,1,20.1
1769,Female,ECE,Tier 3,8.36,5,5,71,92,46,0,93.83,5,1548,0,0
1770,Female,MECH,Tier 1,8.77,3,1,47,61,81,3,66.21,4,1531,1,18.94
1771,Male,CSE,Tier 1,5.04,0,3,75,46,75,3,89.14,5,1721,0,0
1772,Female,ECE,Tier 2,5.73,4,6,53,74,99,4,86.6,3,881,0,0
1773,Female,MECH,Tier 2,8.36,2,3,93,88,96,3,63.96,4,997,1,16.19
1774,Male,EEE,Tier 1,8.89,4,6,54,95,49,0,80.11,5,968,1,16.93
1775,Male,CIVIL,Tier 2,7.95,5,3,48,60,78,4,84.82,2,897,0,0
1776,Male,EEE,Tier 1,9.52,4,6,58,40,78,0,69.48,7,977,1,19.62
1777,Male,CSE,Tier 2,9.88,2,1,68,73,70,0,79.84,0,983,1,17.55
1778,Female,MECH,Tier 2,5.94,0,1,62,88,55,3,96.95,5,1024,0,0
1779,Male,CIVIL,Tier 1,9.23,3,4,44,49,47,1,65.02,7,1883,1,17.64
1780,Male,MECH,Tier 1,8.64,4,9,63,49,74,2,68.92,4,1161,1,17.41
1781,Female,CSE,Tier 1,7.33,1,4,55,52,86,4,85.48,4,1294,1,14.73
1782,Male,CIVIL,Tier 2,7.1,5,1,81,68,68,0,94.42,4,1009,1,14.95
1783,Female,IT,Tier 1,5.23,4,3,76,69,60,3,90.46,2,948,0,0
1784,Male,ECE,Tier 1,7.29,1,5,40,80,92,3,63.87,5,962,1,14.86
1785,Female,EEE,Tier 1,7.66,4,4,83,48,64,4,68.64,5,1586,1,15.36
1786,Male,ECE,Tier 3,7.64,4,9,63,78,88,4,82.54,7,1270,0,0
1787,Female,CSE,Tier 3,8.91,5,3,50,70,86,4,61.26,7,1132,0,0
1788,Male,ECE,Tier 3,8.56,3,9,98,49,97,3,88.88,4,866,0,0
1789,Female,CIVIL,Tier 1,8.79,2,4,45,77,57,2,70.88,4,1301,1,17.6
1790,Male,CSE,Tier 2,5.77,5,3,75,63,54,4,96.31,1,1120,0,0
1791,Female,CIVIL,Tier 3,7.79,1,6,48,94,72,2,67.28,4,1767,0,0
1792,Male,CSE,Tier 3,5.1,4,5,73,66,52,4,73.12,3,1035,0,0
1793,Female,EEE,Tier 2,6.69,3,6,96,93,72,3,63.47,0,1283,1,14.65
1794,Male,CSE,Tier 2,6.62,4,8,61,66,92,0,99.69,4,1985,1,17.45
1795,Female,ECE,Tier 3,9.87,1,9,77,67,72,0,86.05,0,940,0,0
1796,Male,CSE,Tier 3,9.05,2,7,76,65,44,1,92.63,7,1242,0,0
1797,Male,CIVIL,Tier 1,7.69,3,9,88,95,74,4,80.56,5,1283,1,15.83
1798,Female,ECE,Tier 3,9.44,5,3,94,88,44,4,86.79,0,1588,0,0
1799,Female,EEE,Tier 3,5.14,0,4,77,47,42,3,89.18,1,1132,0,0
1800,Male,IT,Tier 2,7.5,1,8,80,88,79,3,65.14,7,1237,1,14.82
1801,Male,EEE,Tier 2,5.68,5,7,46,91,98,1,99.07,2,1511,1,15.68
1802,Female,CSE,Tier 2,8.29,2,3,71,84,46,4,88.18,2,874,0,0
1803,Female,IT,Tier 1,5.94,1,1,41,85,98,2,75.5,2,1860,1,14.1
1804,Female,IT,Tier 2,7.22,0,4,70,76,42,2,61.15,7,1539,0,0
1805,Female,EEE,Tier 3,6.9,1,1,54,41,56,0,79.53,5,1199,0,0
1806,Female,ECE,Tier 3,9.97,4,8,99,87,98,0,94.86,0,1010,1,18.75
1807,Male,MECH,Tier 1,8.59,2,6,81,97,52,1,66.44,4,1162,1,16.61
1808,Male,CIVIL,Tier 1,7.54,2,4,56,98,59,0,82.81,7,1130,1,14.66
1809,Female,MECH,Tier 1,9.06,4,1,99,55,96,0,85.6,1,1916,1,21.78
1810,Male,CIVIL,Tier 2,8.9,2,9,95,66,57,0,64.24,4,1507,1,17.25
1811,Male,MECH,Tier 2,9.18,1,4,47,41,71,2,60.21,6,1329,0,0
1812,Male,IT,Tier 1,5.81,5,2,50,62,56,1,78.71,1,1164,1,15.15
1813,Male,EEE,Tier 3,9.69,5,8,92,48,79,3,96.91,1,1824,1,19.46
1814,Male,CIVIL,Tier 2,6.84,5,3,87,81,71,1,89.07,2,1172,1,15.45
1815,Female,CIVIL,Tier 3,5.8,0,2,44,86,88,1,78.88,4,1876,0,0
1816,Male,CIVIL,Tier 2,8.69,3,6,58,62,83,3,90.34,3,1117,1,17.22
1817,Female,CIVIL,Tier 3,6.05,0,8,58,81,53,4,66.16,6,1941,0,0
1818,Male,EEE,Tier 2,9.07,5,4,68,83,98,1,73.35,3,990,1,18.65
1819,Female,IT,Tier 2,7.57,1,5,81,48,58,2,98.85,2,1734,0,0
1820,Male,CIVIL,Tier 1,6.62,4,5,78,65,92,3,99.94,7,1192,1,15.15
1821,Male,IT,Tier 3,9.08,5,3,58,45,82,1,90.06,3,1155,0,0
1822,Female,CSE,Tier 3,6.61,2,9,85,50,43,0,98.62,5,1669,0,0
1823,Male,ECE,Tier 1,5.3,0,8,76,59,90,0,98.42,0,997,1,10.49
1824,Female,ECE,Tier 3,5.06,2,2,84,87,60,2,63.77,2,823,0,0
1825,Male,ECE,Tier 2,7.24,3,3,75,81,67,0,84.56,0,1169,1,14.8
1826,Male,CIVIL,Tier 2,7.21,0,3,84,78,83,2,81.57,3,1744,0,0
1827,Male,EEE,Tier 1,7.26,5,7,91,45,90,2,78.7,4,1237,1,17.56
1828,Female,MECH,Tier 3,7.59,2,1,84,91,72,0,96.82,6,979,0,0
1829,Female,CIVIL,Tier 1,5.97,5,4,85,78,79,4,84.72,4,1676,1,14.69
1830,Female,MECH,Tier 2,7.15,1,4,53,80,57,0,80.21,1,1482,0,0
1831,Male,MECH,Tier 3,6.99,1,1,68,82,55,4,85.55,2,1965,0,0
1832,Male,EEE,Tier 3,6.51,2,6,49,95,88,0,60.88,5,1227,0,0
1833,Male,MECH,Tier 1,8.39,0,8,63,94,71,0,71.81,4,1183,1,14.83
1834,Female,MECH,Tier 3,7.6,4,7,71,43,69,3,79.44,5,968,0,0
1835,Female,MECH,Tier 3,5.78,3,9,47,74,75,4,64.1,5,960,0,0
1836,Female,MECH,Tier 3,6.01,1,1,69,52,96,0,60.36,0,1895,0,0
1837,Female,CIVIL,Tier 3,6.71,3,2,68,98,54,1,80.62,1,1121,0,0
1838,Male,CSE,Tier 1,6.28,3,9,77,77,75,3,94.39,4,1527,1,13.46
1839,Male,CIVIL,Tier 1,6.07,0,9,56,44,47,1,73.44,7,1406,0,0
1840,Female,CSE,Tier 2,8.83,0,5,71,42,93,3,97.08,3,1424,0,0
1841,Female,EEE,Tier 2,7.32,4,7,85,70,96,2,97.16,4,1867,1,18.59
1842,Female,EEE,Tier 2,8.47,2,1,60,57,43,2,95.14,7,1779,0,0
1843,Female,ECE,Tier 2,7.12,3,9,58,40,97,1,90.59,0,1029,1,16.14
1844,Male,CSE,Tier 2,9.47,5,9,56,70,79,3,97.5,5,872,1,19.06
1845,Male,MECH,Tier 2,9.38,0,4,92,83,56,3,78.04,4,1427,0,0
1846,Female,EEE,Tier 3,8.04,2,9,66,77,48,3,64.96,4,1275,0,0
1847,Male,EEE,Tier 2,7.33,4,5,48,83,77,3,75.47,3,805,0,0
1848,Male,EEE,Tier 3,7.63,4,5,68,57,63,4,98.92,5,1306,0,0
1849,Male,EEE,Tier 3,8.04,4,1,60,95,94,3,69.36,2,973,0,0
1850,Male,CSE,Tier 1,7.03,4,7,41,57,51,4,96.86,0,853,0,0
1851,Male,CIVIL,Tier 1,5.39,5,3,98,70,63,3,62.77,4,1042,1,14.21
1852,Female,MECH,Tier 2,7.05,4,1,63,43,74,1,84.85,4,1692,0,0
1853,Female,EEE,Tier 2,8.6,1,7,74,61,45,0,97.37,5,1630,1,15.06
1854,Male,CSE,Tier 1,7.64,3,6,72,51,54,1,89.37,3,1798,1,16.19
1855,Female,ECE,Tier 1,8.15,0,4,48,59,56,4,91.43,3,1438,0,0
1856,Male,ECE,Tier 1,6.94,3,7,46,71,65,2,62.63,4,1029,1,14.9
1857,Female,MECH,Tier 1,8.06,4,1,79,96,51,1,93.29,4,1016,1,16.38
1858,Female,IT,Tier 2,8.43,3,7,74,87,99,0,74.25,6,1354,1,17.42
1859,Female,EEE,Tier 3,5.67,1,6,76,59,50,0,63.43,4,909,0,0
1860,Female,ECE,Tier 3,6.88,0,2,44,58,99,4,81.78,6,1197,0,0
1861,Female,CSE,Tier 2,6.6,4,9,65,91,67,3,97.51,2,848,1,12.46
1862,Male,CSE,Tier 3,8.56,5,4,92,49,86,3,99.02,6,949,0,0
1863,Male,CSE,Tier 2,5.67,2,1,81,69,93,0,86.62,7,1416,1,12.37
1864,Female,CSE,Tier 2,7.81,3,2,50,80,51,0,88.15,1,1242,0,0
1865,Female,IT,Tier 3,6.6,0,7,66,60,92,0,91.38,3,1894,0,0
1866,Male,CIVIL,Tier 1,7.27,1,3,81,80,90,3,68.33,7,1684,1,15.56
1867,Female,MECH,Tier 2,8.34,1,8,70,53,77,4,67.56,0,1865,0,0
1868,Male,IT,Tier 1,9.54,2,3,74,51,61,0,93.88,5,1321,1,18.08
1869,Male,CIVIL,Tier 1,6.34,2,4,95,57,43,2,73.73,6,1347,1,12.65
1870,Male,EEE,Tier 1,8.22,2,8,89,91,75,0,81.64,0,1408,1,17.04
1871,Male,EEE,Tier 1,5.95,0,4,87,82,43,0,82.74,7,1164,1,10.39
1872,Male,ECE,Tier 2,8.66,5,7,68,53,78,4,70.74,3,1857,1,20.03
1873,Female,CSE,Tier 1,7.58,3,2,66,77,95,0,80.13,7,1786,1,15.84
1874,Male,CSE,Tier 3,9.48,1,3,43,98,87,4,72.56,1,1486,0,0
1875,Male,IT,Tier 1,7.26,4,1,86,70,52,1,89.4,6,1023,1,13.78
1876,Female,MECH,Tier 1,5.5,1,5,98,63,50,2,76.86,4,1820,1,12.55
1877,Female,IT,Tier 1,9.22,2,8,41,62,85,3,69.97,2,1200,1,19.02
1878,Male,ECE,Tier 1,9.38,3,4,79,77,44,2,88.56,5,1540,1,18.66
1879,Male,CSE,Tier 3,5.49,4,7,43,83,88,1,98.29,7,1753,0,0
1880,Female,ECE,Tier 3,9.5,3,6,90,52,77,3,62.63,6,1520,0,0
1881,Female,IT,Tier 3,9.64,3,3,96,85,85,3,68.3,0,1617,0,0
1882,Female,CSE,Tier 2,7.31,3,9,62,65,81,1,92.62,0,1940,1,16.95
1883,Female,EEE,Tier 1,6.76,2,4,44,60,67,1,95.85,0,1245,1,13.27
1884,Male,MECH,Tier 2,6.14,4,9,90,60,86,3,73.22,0,1189,1,14.28
1885,Male,MECH,Tier 2,6.4,5,2,84,96,77,2,89.41,5,1773,1,14.73
1886,Female,EEE,Tier 2,8.67,2,4,64,63,67,2,97.31,2,919,0,0
1887,Male,CIVIL,Tier 2,9.59,1,4,41,84,58,1,88.77,3,1736,1,16.83
1888,Male,IT,Tier 3,5.33,2,1,56,53,66,4,77.31,1,1525,0,0
1889,Female,IT,Tier 3,9.15,2,9,99,99,86,2,94.54,4,1769,1,17.3
1890,Male,EEE,Tier 2,5.57,2,2,43,73,70,1,75.02,7,970,0,0
1891,Male,CSE,Tier 3,7.47,0,4,58,82,69,1,93.09,4,1701,0,0
1892,Female,CIVIL,Tier 3,6.12,3,8,87,92,61,1,60.28,2,1125,0,0
1893,Female,MECH,Tier 3,7.12,3,2,93,71,60,3,95.72,6,1424,0,0
1894,Male,ECE,Tier 3,6.44,0,6,96,99,98,3,76.1,3,1929,0,0
1895,Female,IT,Tier 3,7.97,4,3,58,69,43,2,79.67,6,1238,0,0
1896,Male,MECH,Tier 2,5.2,4,2,46,65,70,0,85.65,7,1765,0,0
1897,Male,EEE,Tier 1,9.76,0,3,77,66,61,3,61.01,6,1297,1,17.02
1898,Male,CIVIL,Tier 1,9.13,1,4,57,55,61,0,62.26,5,850,1,16.35
1899,Female,CIVIL,Tier 1,7.43,1,8,72,90,73,2,84.74,2,1319,1,14.47
1900,Male,IT,Tier 1,6.43,1,6,84,56,42,2,72.08,7,1724,1,12.84
1901,Male,CSE,Tier 2,5.94,1,4,88,43,70,0,61.39,4,890,0,0
1902,Male,EEE,Tier 3,9.37,2,2,69,87,72,2,76.76,1,1431,0,0
1903,Female,CIVIL,Tier 1,8.92,5,6,87,75,82,3,63.06,6,1749,1,19.35
1904,Male,IT,Tier 3,7.86,0,7,90,46,65,2,66.97,4,1961,0,0
1905,Male,CSE,Tier 1,8.08,0,1,63,74,74,3,76.23,0,1604,1,14.78
1906,Male,IT,Tier 1,9.92,4,2,73,79,72,3,93.27,4,1294,1,20.14
1907,Male,CSE,Tier 1,7.08,0,4,68,69,49,0,72.01,2,1184,1,12.72
1908,Female,CIVIL,Tier 3,6.48,4,2,55,54,95,4,85.43,4,1932,0,0
1909,Male,EEE,Tier 2,9.93,1,5,56,90,53,0,83.58,6,1112,1,15.98
1910,Female,IT,Tier 2,8.17,5,4,80,51,41,3,68.96,6,1247,0,0
1911,Male,CIVIL,Tier 3,9.88,3,5,53,88,52,3,96.59,3,1661,0,0
1912,Male,ECE,Tier 1,5.27,0,4,47,52,79,3,70.34,5,1924,0,0
1913,Female,MECH,Tier 3,8.2,1,4,79,47,97,2,67.29,0,1256,0,0
1914,Male,EEE,Tier 2,8.21,3,3,83,78,61,1,85.55,3,953,1,15.81
1915,Female,ECE,Tier 2,6.94,3,8,84,42,87,4,76.12,1,1637,1,16.1
1916,Male,CSE,Tier 2,6.77,3,7,64,96,68,2,62.35,1,1639,1,15.61
1917,Female,CSE,Tier 1,8.48,3,1,47,48,40,4,94.88,1,1727,0,0
1918,Male,MECH,Tier 3,6.39,3,8,40,82,70,2,63.48,4,838,0,0
1919,Female,CSE,Tier 3,8.43,2,5,92,92,76,0,65.39,6,1262,0,0
1920,Male,IT,Tier 2,5.4,5,2,42,91,60,1,86.63,4,1518,0,0
1921,Female,IT,Tier 1,7.83,3,9,91,71,94,1,71.4,4,1018,1,16.03
1922,Female,ECE,Tier 1,7.43,2,1,92,59,50,3,79.96,6,1899,1,14.67
1923,Female,CSE,Tier 2,10,2,2,69,74,90,4,87.32,2,1756,1,20.25
1924,Male,IT,Tier 1,9.4,5,9,58,71,79,0,61.3,4,1818,1,20.94
1925,Female,IT,Tier 2,8.18,1,3,42,98,87,0,74.62,2,1834,1,15.71
1926,Male,IT,Tier 2,6.06,4,8,68,60,93,2,99.49,2,850,1,13.41
1927,Male,IT,Tier 1,7.27,5,6,51,54,46,3,77.14,4,1457,1,15.64
1928,Female,CSE,Tier 2,8.05,5,9,47,45,86,2,90.74,1,874,1,18.03
1929,Male,IT,Tier 3,7.05,1,9,98,67,54,1,68.43,2,968,0,0
1930,Male,EEE,Tier 3,7.91,2,3,74,54,76,0,91.35,4,1139,0,0
1931,Male,CSE,Tier 2,7.06,2,6,68,59,69,1,62.18,7,1371,0,0
1932,Female,CSE,Tier 3,8.79,0,6,85,53,77,3,92.3,2,1514,0,0
1933,Male,CIVIL,Tier 3,5.88,1,9,42,66,92,4,73.88,5,1157,0,0
1934,Male,IT,Tier 1,6.83,0,5,89,86,74,3,95.66,5,1746,1,13.42
1935,Female,CIVIL,Tier 2,7.24,3,1,79,77,99,1,95.41,7,1530,1,15.87
1936,Female,ECE,Tier 1,6.5,3,2,45,41,79,0,67.31,3,1462,1,15.65
1937,Male,CIVIL,Tier 1,9.02,2,2,80,43,61,1,80.87,7,1119,1,16.44
1938,Female,IT,Tier 2,9.63,1,8,93,72,88,3,85.66,0,1369,1,18.26
1939,Female,IT,Tier 1,9.89,0,8,47,50,81,1,94.53,7,1819,1,19.47
1940,Male,CSE,Tier 3,9.16,2,9,69,57,44,2,61.31,0,1361,0,0
1941,Male,ECE,Tier 1,9.59,2,9,52,62,89,2,86.87,0,1472,1,19.69
1942,Male,CSE,Tier 3,9.16,0,2,63,56,79,2,89.52,3,1019,0,0
1943,Female,ECE,Tier 3,8.85,5,9,73,47,95,3,60.7,3,915,0,0
1944,Male,ECE,Tier 3,9.99,2,4,86,61,86,1,77.1,1,1383,0,0
1945,Male,IT,Tier 3,7.95,5,3,91,93,73,1,82,7,1416,0,0
1946,Female,CIVIL,Tier 3,7.6,1,5,89,89,61,1,63.92,2,1745,0,0
1947,Male,MECH,Tier 2,9.46,1,1,77,75,61,1,92.72,3,1153,0,0
1948,Male,MECH,Tier 2,5.63,5,8,91,92,44,1,88.09,1,1002,1,12.19
1949,Female,ECE,Tier 2,7.73,0,6,42,69,54,0,81.67,0,1304,0,0
1950,Female,IT,Tier 1,5.38,3,2,82,71,51,3,85.31,0,1652,0,0
1951,Male,ECE,Tier 2,8.85,1,6,94,89,41,2,72.15,7,1221,1,14.56
1952,Female,CSE,Tier 1,9.77,2,7,82,75,77,2,60.4,2,1816,1,19.37
1953,Male,MECH,Tier 2,8.04,1,8,99,57,72,0,63.12,4,1002,1,13.88
1954,Female,CIVIL,Tier 2,6.01,5,6,64,83,47,3,77.68,5,1928,0,0
1955,Male,MECH,Tier 3,9.32,1,7,92,85,80,3,68.43,3,1276,0,0
1956,Female,IT,Tier 3,5.22,3,9,68,76,51,2,97.82,2,1212,0,0
1957,Female,IT,Tier 3,9.37,2,1,83,66,41,0,79.08,3,1261,0,0
1958,Female,CSE,Tier 3,8.52,5,3,85,45,52,2,71.36,3,1180,0,0
1959,Female,CSE,Tier 1,8.57,3,1,52,93,62,1,95.92,1,1877,1,17.72
1960,Male,EEE,Tier 2,5.65,5,6,76,83,60,3,61.38,6,1560,0,0
1961,Male,IT,Tier 1,9.29,1,9,57,55,63,0,82.92,7,1174,1,16.23
1962,Male,CSE,Tier 2,5.22,1,4,70,67,68,0,70.05,7,1056,0,0
1963,Male,ECE,Tier 2,9.22,2,2,78,66,80,0,96.87,4,1639,1,19.26
1964,Female,IT,Tier 2,8.57,4,6,75,77,50,3,97.83,7,1505,1,16.14
1965,Female,CIVIL,Tier 3,9.54,5,4,49,57,73,3,96.16,0,1816,0,0
1966,Female,IT,Tier 2,5.74,2,1,59,76,91,3,60.45,7,1949,0,0
1967,Female,CSE,Tier 3,6.6,1,6,80,80,63,0,67.95,4,1033,0,0
1968,Male,CSE,Tier 2,9.81,2,7,51,47,94,3,60.68,7,1268,1,18.76
1969,Male,EEE,Tier 2,5.12,4,9,90,68,54,2,75.21,3,1096,0,0
1970,Male,CIVIL,Tier 2,6.07,4,5,87,78,94,3,88.67,3,1817,1,15.56
1971,Female,IT,Tier 1,8.73,0,6,82,89,92,4,86,5,1586,1,17.16
1972,Female,ECE,Tier 3,5.18,4,2,88,41,59,2,67.91,7,1691,0,0
1973,Female,CIVIL,Tier 1,9.35,0,8,87,44,82,3,92.67,3,1026,1,16.01
1974,Male,IT,Tier 1,8.96,3,9,62,87,89,3,79.34,6,1749,1,19.76
1975,Female,IT,Tier 1,8.49,2,1,67,53,40,3,87.38,1,1229,0,0
1976,Female,ECE,Tier 3,5.57,3,3,93,57,85,3,75.36,6,1305,0,0
1977,Female,IT,Tier 3,5.13,3,1,84,65,77,2,64.42,2,1718,0,0
1978,Male,CIVIL,Tier 3,9.84,4,8,47,57,89,0,61.21,4,1145,1,19.33
1979,Male,EEE,Tier 2,8.6,3,2,86,69,88,1,78.36,7,1352,1,18.66
1980,Male,CIVIL,Tier 1,8.28,2,2,62,91,98,3,92.16,7,808,1,15.27
1981,Male,ECE,Tier 2,7.67,3,2,92,42,86,0,86.77,5,1512,1,17.24
1982,Male,IT,Tier 1,7.51,3,3,78,58,87,0,78.5,7,1706,1,15.87
1983,Male,CSE,Tier 1,5.34,4,5,74,99,78,2,86.08,6,1086,1,13.44
1984,Female,EEE,Tier 1,8.05,3,4,61,71,71,1,81.14,4,1509,1,16.54
1985,Male,CSE,Tier 3,8.65,2,1,46,85,98,4,98.92,2,1671,0,0
1986,Female,EEE,Tier 2,9.45,4,8,60,75,74,4,89.04,1,1894,1,21.06
1987,Female,ECE,Tier 3,7.34,0,9,44,74,98,1,92.3,6,911,0,0
1988,Female,ECE,Tier 3,7.41,2,1,99,70,71,3,64.47,2,1300,0,0
1989,Female,ECE,Tier 3,9.07,2,5,79,48,70,2,99.49,4,875,0,0
1990,Female,ECE,Tier 3,9.19,2,1,47,49,63,3,75.79,2,1305,0,0
1991,Female,MECH,Tier 2,5.14,2,5,66,42,68,3,89.64,7,1976,0,0
1992,Male,ECE,Tier 2,7.24,3,4,95,75,52,3,69.33,7,1050,0,0
1993,Female,CIVIL,Tier 2,9.54,4,9,53,59,85,1,88.29,2,1272,1,20.27
1994,Female,ECE,Tier 2,5.06,2,8,85,60,72,1,68.7,7,1996,1,13.59
1995,Female,CSE,Tier 2,9.97,1,9,86,89,89,4,93.44,0,1119,1,16.89
1996,Female,ECE,Tier 1,6.54,0,4,43,68,42,4,71.58,4,1665,0,0
1997,Female,ECE,Tier 1,5.31,4,4,82,65,98,2,92.27,6,866,1,14.57
1998,Male,EEE,Tier 2,8.01,4,2,99,89,53,0,83.72,4,1781,1,16.9
1999,Male,CSE,Tier 1,8.39,2,2,79,53,50,3,68.68,4,1318,1,16.92
2000,Male,CIVIL,Tier 1,8.97,3,2,52,49,54,4,94.34,6,1081,0,0
2001,Female,MECH,Tier 2,8.4,2,5,50,77,80,2,72.54,2,1409,1,16.95
2002,Female,MECH,Tier 3,8.99,4,5,95,88,67,3,60.28,7,939,0,0
2003,Female,CSE,Tier 3,9.52,4,1,69,65,83,1,72.64,7,1462,0,0
2004,Female,CSE,Tier 2,7.89,4,3,46,85,67,3,79.78,6,1932,0,0
2005,Female,IT,Tier 2,7.38,3,7,76,64,42,2,95.31,2,1852,0,0
2006,Male,CSE,Tier 3,5.75,4,6,76,55,87,3,83,3,994,0,0
2007,Female,EEE,Tier 2,7.63,3,3,73,83,85,1,93.16,3,1903,1,16.09
2008,Female,MECH,Tier 1,9.84,0,9,80,80,64,0,96.52,5,1938,1,19.03
2009,Female,EEE,Tier 1,5.93,0,3,57,95,77,4,78.36,5,868,0,0
2010,Male,CIVIL,Tier 3,5.25,0,9,84,48,48,1,62.87,7,1099,0,0
2011,Female,ECE,Tier 2,7.78,2,3,72,59,74,2,94.91,1,1214,0,0
2012,Male,CSE,Tier 3,9.82,5,7,99,50,86,3,90.71,3,1344,1,19.46
2013,Male,CSE,Tier 2,5.65,3,4,43,92,63,4,60.9,5,1432,0,0
2014,Female,CIVIL,Tier 2,9.33,4,8,67,53,93,2,71.33,5,1229,1,19.89
2015,Female,IT,Tier 3,8.36,0,3,91,43,52,1,84.27,6,1959,0,0
2016,Male,CIVIL,Tier 3,9.05,0,1,71,97,52,2,66.71,7,1969,0,0
2017,Female,CIVIL,Tier 3,9.34,2,3,95,78,81,2,68.85,0,1056,0,0
2018,Male,CSE,Tier 3,5.03,0,6,84,60,80,0,60.5,1,1833,0,0
2019,Female,EEE,Tier 1,8.06,4,4,42,64,69,4,67.76,1,1833,1,18.59
2020,Female,ECE,Tier 3,8.69,2,3,59,65,64,4,79.14,4,1355,0,0
2021,Female,EEE,Tier 2,8.77,4,3,86,73,74,2,89.05,0,1498,1,18.96
2022,Female,EEE,Tier 3,6.32,1,3,56,45,72,2,64.06,6,1566,0,0
